StudySite,SppCode1,SppCode2,Spp1Det,Spp2Det,Operation
A06,HIAM,CEAL,0,0,86
A06,ORAF,CEAL,0,0,86
A06,ICAL,CEAL,0,0,86
A06,HYAF,CEAL,1,0,86
A06,CHPY,CENA,1,0,86
A06,TRAN,CENA,0,0,86
A06,ICAL,CENA,0,0,86
A06,SYGR,CENA,0,0,86
A06,HINI,CENA,0,0,86
A06,LESE,CENA,0,0,86
A06,LOAF,CENA,0,0,86
A06,GEGE,CENA,8,0,86
A06,POLA,CENA,3,0,86
A06,HEPA,CENA,0,0,86
A06,MUMU,CENA,0,0,86
A06,PHAF,CENA,18,0,86
A06,LEMI,CENA,0,0,86
A06,PALE,CENA,0,0,86
A06,MATE,CENA,0,0,86
A06,CICI,CENA,2,0,86
A06,KOEL,CENA,12,0,86
A06,HIAM,CENA,0,0,86
A06,HEIC,CENA,0,0,86
A06,ORAF,CENA,0,0,86
A06,TRSY,CENA,1,0,86
A06,PACY,CENA,13,0,86
A06,SYCA,CENA,0,0,86
A06,TAOR,CENA,0,0,86
A06,RERE,CENA,6,0,86
A06,TRST,CENA,2,0,86
A06,HYAF,CENA,1,0,86
A06,MECA,CENA,0,0,86
A06,COTA,CENA,0,0,86
A06,OTCR,CENA,1,0,86
A06,OUOU,CENA,11,0,86
A06,GASA,CENA,0,0,86
A06,CICI,CHPY,2,1,86
A06,HEIC,CHPY,0,1,86
A06,OTCR,CHPY,1,1,86
A06,TRSY,CHPY,1,1,86
A06,ORAF,CHPY,0,1,86
A06,MUMU,CHPY,0,1,86
A06,LEMI,CHPY,0,1,86
A06,HEPA,CHPY,0,1,86
A06,TAOR,CHPY,0,1,86
A06,TRAN,CHPY,0,1,86
A06,MECA,CHPY,0,1,86
A06,POLA,CHPY,3,1,86
A06,OUOU,CHPY,11,1,86
A06,PHAF,CHPY,18,1,86
A06,ICAL,CHPY,0,1,86
A06,LESE,CHPY,0,1,86
A06,COTA,CHPY,0,1,86
A06,SYCA,CHPY,0,1,86
A06,LOAF,CHPY,0,1,86
A06,KOEL,CHPY,12,1,86
A06,PACY,CHPY,13,1,86
A06,TRST,CHPY,2,1,86
A06,PALE,CHPY,0,1,86
A06,SYGR,CHPY,0,1,86
A06,HYAF,CHPY,1,1,86
A06,GASA,CHPY,0,1,86
A06,HIAM,CHPY,0,1,86
A06,MATE,CHPY,0,1,86
A06,RERE,CHPY,6,1,86
A06,HINI,CHPY,0,1,86
A06,GEGE,CHPY,8,1,86
A06,OUOU,CICI,11,2,86
A06,MATE,CICI,0,2,86
A06,LESE,CICI,0,2,86
A06,OTCR,CICI,1,2,86
A06,PACY,CICI,13,2,86
A06,HIAM,CICI,0,2,86
A06,HEIC,CICI,0,2,86
A06,PALE,CICI,0,2,86
A06,COTA,CICI,0,2,86
A06,LEMI,CICI,0,2,86
A06,POLA,CICI,3,2,86
A06,TRST,CICI,2,2,86
A06,KOEL,CICI,12,2,86
A06,SYCA,CICI,0,2,86
A06,MECA,CICI,0,2,86
A06,HINI,CICI,0,2,86
A06,RERE,CICI,6,2,86
A06,TAOR,CICI,0,2,86
A06,ORAF,CICI,0,2,86
A06,HYAF,CICI,1,2,86
A06,GEGE,CICI,8,2,86
A06,LOAF,CICI,0,2,86
A06,GASA,CICI,0,2,86
A06,ICAL,CICI,0,2,86
A06,TRSY,CICI,1,2,86
A06,HEPA,CICI,0,2,86
A06,TRAN,CICI,0,2,86
A06,MUMU,CICI,0,2,86
A06,PHAF,CICI,18,2,86
A06,SYGR,CICI,0,2,86
A06,TAOR,COTA,0,0,86
A06,HEIC,COTA,0,0,86
A06,MECA,COTA,0,0,86
A06,GEGE,COTA,8,0,86
A06,LOAF,COTA,0,0,86
A06,KOEL,COTA,12,0,86
A06,SYCA,COTA,0,0,86
A06,HIAM,COTA,0,0,86
A06,LESE,COTA,0,0,86
A06,SYGR,COTA,0,0,86
A06,PACY,COTA,13,0,86
A06,ICAL,COTA,0,0,86
A06,TRST,COTA,2,0,86
A06,MATE,COTA,0,0,86
A06,OTCR,COTA,1,0,86
A06,POLA,COTA,3,0,86
A06,LEMI,COTA,0,0,86
A06,GASA,COTA,0,0,86
A06,PHAF,COTA,18,0,86
A06,HYAF,COTA,1,0,86
A06,TRSY,COTA,1,0,86
A06,HEPA,COTA,0,0,86
A06,TRAN,COTA,0,0,86
A06,ORAF,COTA,0,0,86
A06,HINI,COTA,0,0,86
A06,OUOU,COTA,11,0,86
A06,RERE,COTA,6,0,86
A06,PALE,COTA,0,0,86
A06,MUMU,COTA,0,0,86
A06,MECA,GASA,0,0,86
A06,KOEL,GASA,12,0,86
A06,GEGE,GASA,8,0,86
A06,ICAL,GASA,0,0,86
A06,RERE,GASA,6,0,86
A06,TRAN,GASA,0,0,86
A06,LOAF,GASA,0,0,86
A06,TRSY,GASA,1,0,86
A06,HINI,GASA,0,0,86
A06,PACY,GASA,13,0,86
A06,OUOU,GASA,11,0,86
A06,SYCA,GASA,0,0,86
A06,TAOR,GASA,0,0,86
A06,HEIC,GASA,0,0,86
A06,HYAF,GASA,1,0,86
A06,MATE,GASA,0,0,86
A06,LESE,GASA,0,0,86
A06,HEPA,GASA,0,0,86
A06,SYGR,GASA,0,0,86
A06,HIAM,GASA,0,0,86
A06,OTCR,GASA,1,0,86
A06,ORAF,GASA,0,0,86
A06,PHAF,GASA,18,0,86
A06,LEMI,GASA,0,0,86
A06,TRST,GASA,2,0,86
A06,POLA,GASA,3,0,86
A06,MUMU,GASA,0,0,86
A06,PALE,GASA,0,0,86
A06,PALE,GEGE,0,8,86
A06,LEMI,GEGE,0,8,86
A06,OTCR,GEGE,1,8,86
A06,KOEL,GEGE,12,8,86
A06,HEPA,GEGE,0,8,86
A06,SYGR,GEGE,0,8,86
A06,PHAF,GEGE,18,8,86
A06,ORAF,GEGE,0,8,86
A06,TRST,GEGE,2,8,86
A06,HIAM,GEGE,0,8,86
A06,TRSY,GEGE,1,8,86
A06,MUMU,GEGE,0,8,86
A06,HEIC,GEGE,0,8,86
A06,TAOR,GEGE,0,8,86
A06,HINI,GEGE,0,8,86
A06,LESE,GEGE,0,8,86
A06,MATE,GEGE,0,8,86
A06,PACY,GEGE,13,8,86
A06,OUOU,GEGE,11,8,86
A06,ICAL,GEGE,0,8,86
A06,LOAF,GEGE,0,8,86
A06,RERE,GEGE,6,8,86
A06,SYCA,GEGE,0,8,86
A06,TRAN,GEGE,0,8,86
A06,POLA,GEGE,3,8,86
A06,HYAF,GEGE,1,8,86
A06,MECA,GEGE,0,8,86
A06,ICAL,HEIC,0,0,86
A06,PALE,HEIC,0,0,86
A06,LOAF,HEIC,0,0,86
A06,OTCR,HEIC,1,0,86
A06,MATE,HEIC,0,0,86
A06,ORAF,HEIC,0,0,86
A06,HINI,HEIC,0,0,86
A06,HYAF,HEIC,1,0,86
A06,TRSY,HEIC,1,0,86
A06,RERE,HEIC,6,0,86
A06,LEMI,HEIC,0,0,86
A06,HEPA,HEIC,0,0,86
A06,SYGR,HEIC,0,0,86
A06,SYCA,HEIC,0,0,86
A06,TRST,HEIC,2,0,86
A06,KOEL,HEIC,12,0,86
A06,TAOR,HEIC,0,0,86
A06,HIAM,HEIC,0,0,86
A06,PACY,HEIC,13,0,86
A06,TRAN,HEIC,0,0,86
A06,PHAF,HEIC,18,0,86
A06,POLA,HEIC,3,0,86
A06,LESE,HEIC,0,0,86
A06,OUOU,HEIC,11,0,86
A06,MECA,HEIC,0,0,86
A06,MUMU,HEIC,0,0,86
A06,HINI,HEPA,0,0,86
A06,TRSY,HEPA,1,0,86
A06,MATE,HEPA,0,0,86
A06,MECA,HEPA,0,0,86
A06,OUOU,HEPA,11,0,86
A06,SYGR,HEPA,0,0,86
A06,ORAF,HEPA,0,0,86
A06,OTCR,HEPA,1,0,86
A06,LOAF,HEPA,0,0,86
A06,PACY,HEPA,13,0,86
A06,TRAN,HEPA,0,0,86
A06,HIAM,HEPA,0,0,86
A06,LEMI,HEPA,0,0,86
A06,LESE,HEPA,0,0,86
A06,RERE,HEPA,6,0,86
A06,KOEL,HEPA,12,0,86
A06,TAOR,HEPA,0,0,86
A06,TRST,HEPA,2,0,86
A06,SYCA,HEPA,0,0,86
A06,MUMU,HEPA,0,0,86
A06,HYAF,HEPA,1,0,86
A06,PALE,HEPA,0,0,86
A06,PHAF,HEPA,18,0,86
A06,POLA,HEPA,3,0,86
A06,ICAL,HEPA,0,0,86
A06,SYGR,HIAM,0,0,86
A06,PACY,HIAM,13,0,86
A06,OUOU,HIAM,11,0,86
A06,LESE,HIAM,0,0,86
A06,MATE,HIAM,0,0,86
A06,HINI,HIAM,0,0,86
A06,MECA,HIAM,0,0,86
A06,TRSY,HIAM,1,0,86
A06,RERE,HIAM,6,0,86
A06,MUMU,HIAM,0,0,86
A06,PALE,HIAM,0,0,86
A06,KOEL,HIAM,12,0,86
A06,TRST,HIAM,2,0,86
A06,POLA,HIAM,3,0,86
A06,OTCR,HIAM,1,0,86
A06,ORAF,HIAM,0,0,86
A06,LOAF,HIAM,0,0,86
A06,TRAN,HIAM,0,0,86
A06,SYCA,HIAM,0,0,86
A06,HYAF,HIAM,1,0,86
A06,PHAF,HIAM,18,0,86
A06,LEMI,HIAM,0,0,86
A06,ICAL,HIAM,0,0,86
A06,TAOR,HIAM,0,0,86
A06,LESE,HINI,0,0,86
A06,TRAN,HINI,0,0,86
A06,LEMI,HINI,0,0,86
A06,HYAF,HINI,1,0,86
A06,OUOU,HINI,11,0,86
A06,TRSY,HINI,1,0,86
A06,LOAF,HINI,0,0,86
A06,PACY,HINI,13,0,86
A06,TAOR,HINI,0,0,86
A06,PHAF,HINI,18,0,86
A06,TRST,HINI,2,0,86
A06,PALE,HINI,0,0,86
A06,KOEL,HINI,12,0,86
A06,MECA,HINI,0,0,86
A06,POLA,HINI,3,0,86
A06,SYCA,HINI,0,0,86
A06,MATE,HINI,0,0,86
A06,SYGR,HINI,0,0,86
A06,RERE,HINI,6,0,86
A06,ICAL,HINI,0,0,86
A06,OTCR,HINI,1,0,86
A06,ORAF,HINI,0,0,86
A06,MUMU,HINI,0,0,86
A06,ICAL,HYAF,0,1,86
A06,OUOU,HYAF,11,1,86
A06,SYGR,HYAF,0,1,86
A06,OTCR,HYAF,1,1,86
A06,PALE,HYAF,0,1,86
A06,RERE,HYAF,6,1,86
A06,POLA,HYAF,3,1,86
A06,MUMU,HYAF,0,1,86
A06,PHAF,HYAF,18,1,86
A06,MATE,HYAF,0,1,86
A06,LEMI,HYAF,0,1,86
A06,TRAN,HYAF,0,1,86
A06,MECA,HYAF,0,1,86
A06,PACY,HYAF,13,1,86
A06,ORAF,HYAF,0,1,86
A06,LOAF,HYAF,0,1,86
A06,KOEL,HYAF,12,1,86
A06,TAOR,HYAF,0,1,86
A06,LESE,HYAF,0,1,86
A06,TRST,HYAF,2,1,86
A06,SYCA,HYAF,0,1,86
A06,TRSY,HYAF,1,1,86
A06,LESE,ICAL,0,0,86
A06,MUMU,ICAL,0,0,86
A06,ORAF,ICAL,0,0,86
A06,KOEL,ICAL,12,0,86
A06,TRSY,ICAL,1,0,86
A06,TRST,ICAL,2,0,86
A06,TAOR,ICAL,0,0,86
A06,LOAF,ICAL,0,0,86
A06,RERE,ICAL,6,0,86
A06,MATE,ICAL,0,0,86
A06,POLA,ICAL,3,0,86
A06,PALE,ICAL,0,0,86
A06,TRAN,ICAL,0,0,86
A06,OTCR,ICAL,1,0,86
A06,PHAF,ICAL,18,0,86
A06,OUOU,ICAL,11,0,86
A06,SYGR,ICAL,0,0,86
A06,PACY,ICAL,13,0,86
A06,LEMI,ICAL,0,0,86
A06,MECA,ICAL,0,0,86
A06,SYCA,ICAL,0,0,86
A06,PHAF,KOEL,18,12,86
A06,MECA,KOEL,0,12,86
A06,OUOU,KOEL,11,12,86
A06,SYGR,KOEL,0,12,86
A06,LESE,KOEL,0,12,86
A06,MUMU,KOEL,0,12,86
A06,TRSY,KOEL,1,12,86
A06,POLA,KOEL,3,12,86
A06,OTCR,KOEL,1,12,86
A06,RERE,KOEL,6,12,86
A06,SYCA,KOEL,0,12,86
A06,TRAN,KOEL,0,12,86
A06,LOAF,KOEL,0,12,86
A06,LEMI,KOEL,0,12,86
A06,TRST,KOEL,2,12,86
A06,ORAF,KOEL,0,12,86
A06,TAOR,KOEL,0,12,86
A06,PACY,KOEL,13,12,86
A06,MATE,KOEL,0,12,86
A06,PALE,KOEL,0,12,86
A06,MECA,LEMI,0,0,86
A06,ORAF,LEMI,0,0,86
A06,LOAF,LEMI,0,0,86
A06,POLA,LEMI,3,0,86
A06,MUMU,LEMI,0,0,86
A06,OUOU,LEMI,11,0,86
A06,PHAF,LEMI,18,0,86
A06,TAOR,LEMI,0,0,86
A06,TRAN,LEMI,0,0,86
A06,TRST,LEMI,2,0,86
A06,LESE,LEMI,0,0,86
A06,SYCA,LEMI,0,0,86
A06,PACY,LEMI,13,0,86
A06,OTCR,LEMI,1,0,86
A06,PALE,LEMI,0,0,86
A06,SYGR,LEMI,0,0,86
A06,RERE,LEMI,6,0,86
A06,TRSY,LEMI,1,0,86
A06,MATE,LEMI,0,0,86
A06,LOAF,LESE,0,0,86
A06,POLA,LESE,3,0,86
A06,TRAN,LESE,0,0,86
A06,SYGR,LESE,0,0,86
A06,MATE,LESE,0,0,86
A06,PACY,LESE,13,0,86
A06,MECA,LESE,0,0,86
A06,MUMU,LESE,0,0,86
A06,OUOU,LESE,11,0,86
A06,RERE,LESE,6,0,86
A06,PALE,LESE,0,0,86
A06,OTCR,LESE,1,0,86
A06,PHAF,LESE,18,0,86
A06,SYCA,LESE,0,0,86
A06,TAOR,LESE,0,0,86
A06,TRST,LESE,2,0,86
A06,TRSY,LESE,1,0,86
A06,ORAF,LESE,0,0,86
A06,MECA,LOAF,0,0,86
A06,POLA,LOAF,3,0,86
A06,OUOU,LOAF,11,0,86
A06,TRST,LOAF,2,0,86
A06,ORAF,LOAF,0,0,86
A06,TRAN,LOAF,0,0,86
A06,SYCA,LOAF,0,0,86
A06,TAOR,LOAF,0,0,86
A06,SYGR,LOAF,0,0,86
A06,RERE,LOAF,6,0,86
A06,PHAF,LOAF,18,0,86
A06,MATE,LOAF,0,0,86
A06,OTCR,LOAF,1,0,86
A06,TRSY,LOAF,1,0,86
A06,PACY,LOAF,13,0,86
A06,MUMU,LOAF,0,0,86
A06,PALE,LOAF,0,0,86
A06,POLA,MATE,3,0,86
A06,OUOU,MATE,11,0,86
A06,PHAF,MATE,18,0,86
A06,TRSY,MATE,1,0,86
A06,MECA,MATE,0,0,86
A06,TRAN,MATE,0,0,86
A06,MUMU,MATE,0,0,86
A06,ORAF,MATE,0,0,86
A06,TAOR,MATE,0,0,86
A06,RERE,MATE,6,0,86
A06,PACY,MATE,13,0,86
A06,SYCA,MATE,0,0,86
A06,OTCR,MATE,1,0,86
A06,SYGR,MATE,0,0,86
A06,TRST,MATE,2,0,86
A06,PALE,MATE,0,0,86
A06,OTCR,MECA,1,0,86
A06,PACY,MECA,13,0,86
A06,SYGR,MECA,0,0,86
A06,TRAN,MECA,0,0,86
A06,RERE,MECA,6,0,86
A06,PALE,MECA,0,0,86
A06,ORAF,MECA,0,0,86
A06,TRSY,MECA,1,0,86
A06,SYCA,MECA,0,0,86
A06,PHAF,MECA,18,0,86
A06,TAOR,MECA,0,0,86
A06,OUOU,MECA,11,0,86
A06,TRST,MECA,2,0,86
A06,POLA,MECA,3,0,86
A06,MUMU,MECA,0,0,86
A06,TRST,MUMU,2,0,86
A06,SYGR,MUMU,0,0,86
A06,TRAN,MUMU,0,0,86
A06,RERE,MUMU,6,0,86
A06,PACY,MUMU,13,0,86
A06,PHAF,MUMU,18,0,86
A06,PALE,MUMU,0,0,86
A06,TRSY,MUMU,1,0,86
A06,OTCR,MUMU,1,0,86
A06,ORAF,MUMU,0,0,86
A06,SYCA,MUMU,0,0,86
A06,TAOR,MUMU,0,0,86
A06,POLA,MUMU,3,0,86
A06,OUOU,MUMU,11,0,86
A06,POLA,ORAF,3,0,86
A06,PHAF,ORAF,18,0,86
A06,RERE,ORAF,6,0,86
A06,TRST,ORAF,2,0,86
A06,OTCR,ORAF,1,0,86
A06,TRSY,ORAF,1,0,86
A06,OUOU,ORAF,11,0,86
A06,TRAN,ORAF,0,0,86
A06,TAOR,ORAF,0,0,86
A06,SYCA,ORAF,0,0,86
A06,SYGR,ORAF,0,0,86
A06,PACY,ORAF,13,0,86
A06,PALE,ORAF,0,0,86
A06,TRST,OTCR,2,1,86
A06,PALE,OTCR,0,1,86
A06,PACY,OTCR,13,1,86
A06,TAOR,OTCR,0,1,86
A06,OUOU,OTCR,11,1,86
A06,TRSY,OTCR,1,1,86
A06,TRAN,OTCR,0,1,86
A06,RERE,OTCR,6,1,86
A06,PHAF,OTCR,18,1,86
A06,SYCA,OTCR,0,1,86
A06,SYGR,OTCR,0,1,86
A06,POLA,OTCR,3,1,86
A06,TAOR,OUOU,0,11,86
A06,TRST,OUOU,2,11,86
A06,SYCA,OUOU,0,11,86
A06,PACY,OUOU,13,11,86
A06,RERE,OUOU,6,11,86
A06,TRSY,OUOU,1,11,86
A06,POLA,OUOU,3,11,86
A06,PHAF,OUOU,18,11,86
A06,PALE,OUOU,0,11,86
A06,TRAN,OUOU,0,11,86
A06,SYGR,OUOU,0,11,86
A06,SYGR,PACY,0,13,86
A06,TRAN,PACY,0,13,86
A06,TAOR,PACY,0,13,86
A06,PHAF,PACY,18,13,86
A06,SYCA,PACY,0,13,86
A06,TRSY,PACY,1,13,86
A06,RERE,PACY,6,13,86
A06,TRST,PACY,2,13,86
A06,POLA,PACY,3,13,86
A06,PALE,PACY,0,13,86
A06,TRAN,PALE,0,0,86
A06,SYCA,PALE,0,0,86
A06,POLA,PALE,3,0,86
A06,TRSY,PALE,1,0,86
A06,SYGR,PALE,0,0,86
A06,RERE,PALE,6,0,86
A06,PHAF,PALE,18,0,86
A06,TRST,PALE,2,0,86
A06,TAOR,PALE,0,0,86
A06,SYGR,PHAF,0,18,86
A06,TRST,PHAF,2,18,86
A06,POLA,PHAF,3,18,86
A06,RERE,PHAF,6,18,86
A06,TRAN,PHAF,0,18,86
A06,SYCA,PHAF,0,18,86
A06,TAOR,PHAF,0,18,86
A06,TRSY,PHAF,1,18,86
A06,TRST,POLA,2,3,86
A06,TAOR,POLA,0,3,86
A06,SYCA,POLA,0,3,86
A06,SYGR,POLA,0,3,86
A06,RERE,POLA,6,3,86
A06,TRAN,POLA,0,3,86
A06,TRSY,POLA,1,3,86
A06,TAOR,RERE,0,6,86
A06,SYCA,RERE,0,6,86
A06,SYGR,RERE,0,6,86
A06,TRST,RERE,2,6,86
A06,TRAN,RERE,0,6,86
A06,TRSY,RERE,1,6,86
A06,TRAN,SYCA,0,0,86
A06,SYGR,SYCA,0,0,86
A06,TRSY,SYCA,1,0,86
A06,TRST,SYCA,2,0,86
A06,TAOR,SYCA,0,0,86
A06,TAOR,SYGR,0,0,86
A06,TRSY,SYGR,1,0,86
A06,TRST,SYGR,2,0,86
A06,TRAN,SYGR,0,0,86
A06,TRST,TAOR,2,0,86
A06,TRAN,TAOR,0,0,86
A06,TRSY,TAOR,1,0,86
A06,TRST,TRAN,2,0,86
A06,TRSY,TRAN,1,0,86
A06,TRSY,TRST,1,2,86
A08,SYCA,AEME,0,15,86
A08,LESE,AEME,0,15,86
A08,PALE,AEME,0,15,86
A08,SYGR,AEME,0,15,86
A08,CHPY,AEME,0,15,86
A08,GASA,AEME,0,15,86
A08,ATPA,AEME,0,15,86
A08,TAOR,AEME,0,15,86
A08,HYAF,AEME,1,15,86
A08,TRSY,AEME,6,15,86
A08,MUMU,AEME,1,15,86
A08,HEIC,AEME,0,15,86
A08,ALBU,AEME,0,15,86
A08,GEGE,AEME,26,15,86
A08,OTCR,AEME,0,15,86
A08,CENA,AEME,0,15,86
A08,HINI,AEME,1,15,86
A08,ICAL,AEME,1,15,86
A08,ORAF,AEME,0,15,86
A08,HEPA,AEME,0,15,86
A08,LEMI,AEME,0,15,86
A08,OUOU,AEME,0,15,86
A08,MATE,AEME,2,15,86
A08,RERE,AEME,1,15,86
A08,TRAN,AEME,0,15,86
A08,CICI,AEME,0,15,86
A08,KOEL,AEME,34,15,86
A08,BDCR,AEME,0,15,86
A08,CEAL,AEME,0,15,86
A08,LOAF,AEME,3,15,86
A08,HIAM,AEME,0,15,86
A08,PACY,AEME,58,15,86
A08,COTA,AEME,0,15,86
A08,PHAF,AEME,12,15,86
A08,POLA,AEME,5,15,86
A08,MECA,AEME,0,15,86
A08,TRST,AEME,2,15,86
A08,CICI,ALBU,0,0,86
A08,BDCR,ALBU,0,0,86
A08,ORAF,ALBU,0,0,86
A08,TRAN,ALBU,0,0,86
A08,OTCR,ALBU,0,0,86
A08,CHPY,ALBU,0,0,86
A08,ICAL,ALBU,1,0,86
A08,HEIC,ALBU,0,0,86
A08,TRST,ALBU,2,0,86
A08,OUOU,ALBU,0,0,86
A08,COTA,ALBU,0,0,86
A08,LEMI,ALBU,0,0,86
A08,GEGE,ALBU,26,0,86
A08,MECA,ALBU,0,0,86
A08,KOEL,ALBU,34,0,86
A08,HYAF,ALBU,1,0,86
A08,PALE,ALBU,0,0,86
A08,TAOR,ALBU,0,0,86
A08,HIAM,ALBU,0,0,86
A08,HEPA,ALBU,0,0,86
A08,TRSY,ALBU,6,0,86
A08,ATPA,ALBU,0,0,86
A08,SYCA,ALBU,0,0,86
